mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS006	E	  50237	20030429	211628			-36.7	50.5	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		155	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50236	20030429	211616			-37.2	49.7	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		157	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50235	20030429	211604			-37.7	49.0	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		159	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50234	20030429	211553			-38.1	48.4	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		161	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50233	20030429	211541			-38.6	47.6	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		163	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50232	20030429	211529			-39.1	46.9	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		165	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50231	20030429	211518			-39.5	46.2	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		167	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50230	20030429	211506			-40.0	45.5	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		169	-64	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50229	20030429	211454			-40.4	44.7	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		171	-64	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50228	20030429	211439			-41.0	43.7	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		173	-64	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50227	20030429	211423			-41.6	42.6	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		176	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50226	20030429	211407			-42.1	41.5	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		178	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50225	20030429	211352			-42.7	40.5	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		181	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50224	20030429	211336			-43.2	39.4	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		183	-61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50223	20030429	211320			-43.8	38.2	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		186	-61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50222	20030429	211305			-44.3	37.1	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		188	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50221	20030429	211249			-44.8	35.9	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		190	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50220	20030429	211233			-45.3	34.7	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		192	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50219	20030429	211219			-45.7	33.6	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		194	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50218	20030429	211207			-46.1	32.7	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		196	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50217	20030429	211155			-46.4	31.8	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		197	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50216	20030429	211143			-46.7	30.8	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		199	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50215	20030429	211132			-47.0	29.9	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		200	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50214	20030429	211120			-47.4	28.9	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		202	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50213	20030429	210854			-50.4	15.9	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		220	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50205	20030429	133514			-35.7	169.2	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		146	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50204	20030429	133501			-36.2	168.4	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		149	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50203	20030429	133449			-36.7	167.7	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		151	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50202	20030429	133436			-37.3	167.0	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		153	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50201	20030429	133423			-37.8	166.2	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		155	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50200	20030429	133411			-38.3	165.5	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		158	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50199	20030429	133358			-38.8	164.7	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		160	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50198	20030429	133345			-39.3	163.9	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		162	-64	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50197	20030429	133332			-39.8	163.0	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		164	-64	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50196	20030429	133320			-40.3	162.3	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		166	-64	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50195	20030429	133307			-40.8	161.4	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		168	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50194	20030429	133257			-41.1	160.8	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		170	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50193	20030429	133247			-41.5	160.1	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		172	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50192	20030429	133235			-41.9	159.3	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		174	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50191	20030429	133223			-42.4	158.5	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		175	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50190	20030429	133212			-42.7	157.7	215	28	AURORA	AURORA AUSTRALIS, STARS	0	HO		177	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50164	20030429	054202			-51.7	-130.7	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW	0	HO		240	-39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50071	20030428	160403			-32.1	142.2	214	28	AURORA	AURORA AUSTRALIS, CITY NIGHT LIGHTS		HO		124	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50070	20030428	160351			-32.6	141.6	214	28	AURORA	AURORA AUSTRALIS, CITY NIGHT LIGHTS		HO		125	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50069	20030428	160339			-33.1	141.0	214	28	AURORA	AURORA AUSTRALIS, STARS		HO		127	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50068	20030428	160328			-33.6	140.4	214	28	AURORA	AURORA AUSTRALIS, STARS		HO		129	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50067	20030428	160316			-34.1	139.7	214	28	AURORA	AURORA AUSTRALIS, STARS		HO		131	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50066	20030428	160304			-34.7	139.1	214	28	AURORA	AURORA AUSTRALIS, STARS		HO		133	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50065	20030428	160253			-35.1	138.5	214	28	AURORA	AURORA AUSTRALIS, STARS		HO		134	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50064	20030428	160241			-35.6	137.8	214	28	AURORA	AURORA AUSTRALIS, STARS		HO		136	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50063	20030428	160229			-36.1	137.1	214	28	AURORA	AURORA AUSTRALIS, STARS		HO		138	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50062	20030428	160217			-36.6	136.4	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		140	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50061	20030428	160206			-37.1	135.8	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		142	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50060	20030428	160154			-37.6	135.1	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		144	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50059	20030428	160142			-38.1	134.4	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		146	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50058	20030428	160131			-38.5	133.7	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		148	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50057	20030428	160119			-39.0	132.9	215	28	AURORA	AURORA AUSTRALIS, STARS		HO		150	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50056	20030428	160107			-39.4	132.2	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		152	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50055	20030428	160056			-39.9	131.5	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		154	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50054	20030428	160044			-40.3	130.7	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		156	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50053	20030428	160032			-40.8	129.9	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		157	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50052	20030428	160021			-41.2	129.2	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		159	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50051	20030428	160009			-41.6	128.4	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		161	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50050	20030428	155957			-42.1	127.6	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		163	-61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50049	20030428	155942			-42.6	126.6	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		166	-61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50048	20030428	155926			-43.1	125.4	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		168	-61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50047	20030428	155910			-43.7	124.3	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		171	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50046	20030428	155855			-44.2	123.2	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		173	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50045	20030428	155839			-44.7	122.0	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		176	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50044	20030428	155823			-45.2	120.8	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW	0	HO		178	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50043	20030428	155808			-45.7	119.6	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		180	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50042	20030428	155752			-46.1	118.4	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW	0	HO		183	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50041	20030428	155725			-46.9	116.2	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		187	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50040	20030428	155711			-47.3	115.1	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		189	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50039	20030428	155658			-47.6	114.0	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		191	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50038	20030428	155647			-47.9	113.1	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		192	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50037	20030428	155635			-48.2	112.1	215	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		194	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50036	20030428	155623			-48.5	111.0	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW	0	HO		196	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50035	20030428	155612			-48.7	110.1	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW	0	HO		197	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50034	20030428	155550			-49.2	108.1	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW	0	HO		200	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50033	20030428	155527			-49.7	106.0	216	28	AURORA	AURORA AUSTRALIS, AIRGLOW		HO		204	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50008	20030425	171542			-35.2	137.9	214	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		114	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50007	20030425	171532			-35.6	137.3	214	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		115	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50006	20030425	171518			-36.2	136.5	214	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		116	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50005	20030425	171504			-36.8	135.7	214	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		118	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50004	20030425	171450			-37.4	134.9	214	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		119	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50003	20030425	171436			-37.9	134.1	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		121	-52	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50002	20030425	171422			-38.5	133.2	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		122	-52	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50001	20030425	171408			-39.0	132.3	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		124	-52	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  50000	20030425	171354			-39.6	131.5	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		126	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49999	20030425	171340			-40.1	130.6	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		128	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49998	20030425	171326			-40.6	129.7	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		129	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49997	20030425	171312			-41.2	128.8	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		131	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49996	20030425	171300			-41.6	127.9	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		133	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49995	20030425	171248			-42.0	127.1	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		134	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49994	20030425	171236			-42.5	126.3	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS	0	HO		136	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49993	20030425	171225			-42.8	125.5	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS	0	HO		137	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49992	20030425	171213			-43.3	124.7	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS	0	HO		139	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49991	20030425	154025			-42.1	150.4	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		134	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  49990	20030425	154009			-42.7	149.3	215	28	AURORA	AURORA AUSTRALIS, STARS, ISS		HO		136	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
