mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS006	E	  42493	20030331	204845			50.8	12.5	205		AURORA	AURORA BOREALIS, CITY LIGHTS	10	HO	S	318	-27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42492	20030331	204826			51.1	10.7	205		AURORA	AURORA BOREALIS, CITY LIGHTS	10	HO	S	317	-26	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42491	20030331	204753			51.4	7.4	205		ATMOSPHERIC LIMB	AURORA BOREALIS	0	HO	S	313	-24	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42490	20030331	204740			51.5	6.1	205		ATMOSPHERIC LIMB	AURORA BOREALIS	10	HO	S	312	-23	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42489	20030331	204727			51.6	4.8	205		ATMOSPHERIC LIMB	AURORA BOREALIS	10	HO	S	311	-23	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42488	20030331	204718			51.6	3.9	205		ATMOSPHERIC LIMB	AURORA BOREALIS	10	HO	S	310	-22	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42487	20030331	204710			51.7	3.1	205		ATMOSPHERIC LIMB	AURORA BOREALIS	10	HO	S	309	-22	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42486	20030331	204701			51.7	2.2	205		ATMOSPHERIC LIMB	AURORA BOREALIS	0	HO	S	308	-21	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42485	20030331	204655			51.7	1.6	205		ATMOSPHERIC LIMB	AURORA BOREALIS	0	HO	S	308	-21	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42484	20030331	204647			51.8	.8	205		ATMOSPHERIC LIMB	AURORA BOREALIS	0	HO	S	307	-21	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  42483	20030331	204639			51.8	.0	205		ATMOSPHERIC LIMB	AURORA BOREALIS	0	HO	S	306	-20	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41717	20030331	191722			50.0	41.1	205		AURORA	AURORA BOREALIS, STARS	10	HO	SW	324	-30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41716	20030331	191652			50.5	38.2	205		AURORA	AURORA BOREALIS, STARS	10	HO	SW	321	-28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41715	20030331	191617			51.0	34.9	205		AURORA	AURORA BOREALIS, STARS	10	HO	SW	318	-26	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41714	20030331	191557			51.2	32.9	205		AURORA	AURORA BOREALIS	10	HO	SW	316	-25	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41713	20030331	191546			51.3	31.9	205		AURORA	AURORA BOREALIS, STARS	10	HO	SW	315	-25	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41712	20030331	191515			51.6	28.8	205		AURORA	AURORA BOREALIS	10	HO	SW	312	-23	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41711	20030331	191454			51.7	26.7	205		AURORA	AURORA BOREALIS	10	HO	SW	310	-22	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41710	20030331	191440			51.7	25.3	205		AURORA	AURORA BOREALIS	10	HO	S	308	-21	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41709	20030331	191432			51.8	24.5	205		AURORA	AURORA BOREALIS	10	HO	S	308	-21	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41708	20030330	215018			42.1	32.5	207		AURORA	AURORA BOREALIS, STARS	0	HO	SW	359	-44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41707	20030330	214931			43.8	29.2	207		AURORA	AURORA BOREALIS, STARS	0	HO	SW	354	-42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41705	20030330	214701			48.1	17.3	206		AURORA	AURORA BOREALIS	0	HO	S	339	-36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41704	20030330	214634			48.8	14.9	206		AURORA	AURORA BOREALIS	0	HO	S	336	-35	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41703	20030330	214555			49.6	11.4	206		AURORA	AURORA BOREALIS	10	HO	S	332	-33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41702	20030330	214523			50.2	8.5	206		AURORA	AURORA BOREALIS	10	HO	S	329	-32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41701	20030330	214457			50.6	6.0	206		AURORA	AURORA BOREALIS	10	HO	S	326	-30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41700	20030330	214444			50.8	4.8	206		AURORA	AURORA BOREALIS	10	HO	S	325	-30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41699	20030330	214423			51.0	2.7	205		AURORA	AURORA BOREALIS	0	HO	S	323	-29	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41698	20030330	214358			51.3	.3	205		AURORA	AURORA BOREALIS	10	HO	S	320	-27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41697	20030330	214330			51.5	-2.5	205		AURORA	AURORA BOREALIS	10	HO	S	317	-26	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41696	20030330	214206			51.8	-10.9	205		AURORA	AURORA BOREALIS, STARS	10	HO	S	309	-22	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41695	20030330	214157			51.8	-11.8	205		AURORA	AURORA BOREALIS, STARS	10	HO	S	308	-21	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41694	20030330	214146			51.8	-12.9	205		AURORA	AURORA BOREALIS	10	HO	S	307	-21	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41693	20030330	214131			51.7	-14.4	205		AURORA	AURORA BOREALIS	10	HO	S	305	-20	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41692	20030330	214125			51.7	-15.0	205		AURORA	AURORA BOREALIS	10	HO	S	305	-20	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41691	20030330	201532			46.9	44.8	207	28	AURORA	AURORA BOREALIS	10	HO	SW	344	-38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41690	20030330	201456			47.8	41.8	206	28	AURORA	AURORA BOREALIS	0	HO	SW	340	-37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41689	20030330	201444			48.1	40.8	206	28	AURORA	AURORA BOREALIS	0	HO	SW	339	-36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41688	20030330	201434			48.4	39.9	206	28	AURORA	AURORA BOREALIS	0	HO	SW	338	-36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41687	20030330	201420			48.7	38.7	206	28	AURORA	AURORA BOREALIS	10	HO	SW	337	-35	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41686	20030330	201409			48.9	37.7	206	28	AURORA	AURORA BOREALIS	10	HO	SW	336	-35	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41685	20030330	201401			49.1	37.0	206	28	AURORA	AURORA BOREALIS	10	HO	SW	335	-34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41684	20030330	201353			49.3	36.3	206	28	AURORA	AURORA BOREALIS	0	HO	SW	334	-34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41683	20030330	201343			49.5	35.4	206	28	AURORA	AURORA BOREALIS	10	HO	SW	333	-33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41682	20030330	201334			49.7	34.6	206	28	AURORA	AURORA BOREALIS	10	HO	SW	332	-33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41681	20030330	201302			50.2	31.6	206	28	AURORA	AURORA BOREALIS	0	HO	SW	329	-32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41680	20030330	201252			50.4	30.6	206	28	AURORA	AURORA BOREALIS	0	HO	SW	328	-31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41679	20030330	201242			50.6	29.7	206	28	AURORA	AURORA BOREALIS	0	HO	SW	327	-31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41678	20030330	201234			50.7	28.9	206	28	AURORA	AURORA BOREALIS	0	HO	SW	326	-30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41677	20030330	201225			50.8	28.1	206	28	AURORA	AURORA BOREALIS	0	HO	SW	325	-30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41676	20030330	201214			50.9	27.0	206	28	AURORA	AURORA BOREALIS	10	HO	SW	324	-29	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41675	20030330	201203			51.1	25.9	206	28	AURORA	AURORA BOREALIS	10	HO	SW	323	-29	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41674	20030330	201146			51.2	24.3	205	28	AURORA	AURORA BOREALIS	10	HO	S	321	-28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41673	20030330	201121			51.5	21.8	205	28	AURORA	AURORA BOREALIS	0	HO	S	318	-27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41672	20030330	201058			51.6	19.5	205	28	AURORA	AURORA BOREALIS	10	HO	S	316	-26	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41671	20030330	201043			51.7	18.0	205	28	AURORA	AURORA BOREALIS	0	HO	S	315	-25	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41670	20030330	201025			51.8	16.2	205	28	AURORA	AURORA BOREALIS	0	HO	S	313	-24	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41669	20030330	201010			51.8	14.7	205	28	AURORA	AURORA BOREALIS	10	HO	S	311	-23	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41668	20030330	201000			51.8	13.7	205	28	AURORA	AURORA BOREALIS	10	HO	S	310	-23	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41667	20030330	200946			51.8	12.3	205	28	AURORA	AURORA BOREALIS	10	HO	S	309	-22	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41666	20030330	200915			51.7	9.2	205	28	AURORA	AURORA BOREALIS	0	HO	S	306	-20	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41658	20030330	093258			40.0	-135.9	208		AURORA	AURORA BOREALIS	10	HO	E	9	-46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41657	20030330	093246			40.4	-136.7	208		AURORA	AURORA BOREALIS	10	HO	E	8	-46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41656	20030330	093231			41.0	-137.7	208		AURORA	AURORA BOREALIS	10	HO	E	6	-45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41655	20030330	093220			41.4	-138.4	208		AURORA	AURORA BOREALIS	10	HO	E	5	-45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41654	20030330	093209			41.8	-139.2	207		AURORA	AURORA BOREALIS	10	HO	E	4	-45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41653	20030330	093159			42.2	-139.9	207		AURORA	AURORA BOREALIS	10	HO	E	3	-44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41652	20030330	093150			42.5	-140.5	207		AURORA	AURORA BOREALIS, STARS	10	HO	E	2	-44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41651	20030330	093139			42.9	-141.3	207		AURORA	AURORA BOREALIS, STARS	10	HO	E	1	-44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41650	20030330	093120			43.5	-142.6	207		AURORA	AURORA BOREALIS, STARS	10	HO	E	359	-43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41649	20030330	093108			43.9	-143.5	207		AURORA	AURORA BOREALIS, STARS	10	HO	E	357	-43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41648	20030330	093049			44.5	-144.9	207		AURORA	AURORA BOREALIS, STARS	10	HO	E	356	-42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41647	20030330	093032			45.1	-146.2	207		AURORA	AURORA BOREALIS, STARS	10	HO	E	354	-41	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41646	20030330	092900			47.7	-153.6	206		AURORA	AURORA BOREALIS, STARS	10	HO	E	344	-38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41645	20030330	092831			48.4	-156.1	206		AURORA	AURORA BOREALIS, STARS	10	HO	E	341	-36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41644	20030330	092729			49.7	-161.6	206		AURORA	AURORA BOREALIS, STARS	10	HO	E	335	-34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41643	20030330	092629			50.7	-167.2	206		AURORA	AURORA BOREALIS	10	HO	E	328	-31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41642	20030330	092520			51.5	-174.0	205		AURORA	AURORA BOREALIS	0	HO	E	321	-28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41641	20030330	080116			38.6	-110.3	208		AURORA	AURORA BOREALIS	10	HO	E	13	-47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41640	20030330	080051			39.6	-111.8	208	58	AURORA	AURORA BOREALIS		HO	E	10	-46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41639	20030330	080037			40.1	-112.7	208	58	AURORA	AURORA BOREALIS		HO	E	9	-46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41638	20030330	080024			40.6	-113.6	208	58	AURORA	AURORA BOREALIS, RED & GREEN		HO	E	8	-46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41637	20030330	075950			41.9	-115.8	207	58	AURORA	AURORA BOREALIS, RED & GREEN		HO	E	4	-45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41636	20030330	075935			42.4	-116.9	207	58	AURORA	AURORA BOREALIS, RED & GREEN		HO	E	3	-44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41635	20030330	075921			42.9	-117.8	207	58	AURORA	AURORA BOREALIS, RED & GREEN		HO	E	1	-44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41634	20030330	075908			43.3	-118.8	207	58	AURORA	AURORA BOREALIS		HO	E	360	-43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41633	20030330	075857			43.7	-119.6	207	58	AURORA	AURORA BOREALIS		HO	E	359	-43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41632	20030330	075850			43.9	-120.1	207	58	AURORA	AURORA BOREALIS		HO	E	358	-43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41631	20030330	075844			44.1	-120.5	207	58	AURORA	AURORA BOREALIS		HO	E	357	-42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  41630	20030330	075838			44.3	-121.0	207	58	AURORA	AURORA BOREALIS		HO	E	357	-42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
